Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2828,16, ,M1,50 EAST TREMONT AVENUE                   ,            ,10453,0,1,1,2477,5504,1920,4,K1,330000,2003-09-23 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2828,16, ,M1,1920 WALTON AVENUE                       ,            ,10453,0,1,1,2477,5504,1920,4,K1,3875000,2003-05-01 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2832,28, ,K1,1401 SHERIDAN AVENUE                     ,            ,10456,0,7,7,4330,4330,1928,4,K1,0,2003-12-15 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2847,1, ,K1,3-15 EAST MT EDEN AVENUE                 ,            ,10452,0,11,11,10000,9100,1923,4,K1,0,2003-12-15 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2851,1, ,K1,1846 JEROME AVENUE                       ,            ,10453,0,3,3,3082,3070,1930,4,K1,350000,2003-01-21 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2851,1, ,K1,1846 JEROME AVENUE                       ,            ,10453,0,3,3,3082,3070,1930,4,K1,0,2003-01-21 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2852,4, ,G9,1882 JEROME AVENUE                       ,            ,10453,0,3,3,7767,5175,1920,4,K1,0,2003-09-04 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,22  STORE BUILDINGS                         ,4,2863,54, ,K2,1975-83 JEROME AVENUE                    ,            ,10453,0,7,7,10833,16200,1925,4,K2,1750000,2003-01-15 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,23  LOFT BUILDINGS                          ,4,2892,118, ,L8,1877 WEBSTER AVENUE                      ,            ,10457,0,13,13,12068,34500,1927,4,L8,1625000,2003-06-26 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,29  COMMERCIAL GARAGES                      ,  ,2790,47, ,  ,1711 CLAY AVENUE                         ,            ,10457,0,0,0,0,0,0,4,G7,85000,2003-06-19 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,29  COMMERCIAL GARAGES                      ,  ,2790,48, ,  ,1711 CLAY AVENUE                         ,            ,10457,0,0,0,0,0,0,4,G7,85000,2003-06-19 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,29  COMMERCIAL GARAGES                      ,1B,2798,14, ,V0,1752 MONROE AVENUE                       ,            ,10457,0,0,0,2375,0,0,4,G7,90000,2003-11-05 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,29  COMMERCIAL GARAGES                      ,  ,2826,4, ,  ,112 HENWOOD PLACE                        ,            ,10453,0,0,0,0,0,0,4,G7,0,2003-02-24 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,29  COMMERCIAL GARAGES                      ,  ,2826,5, ,  ,112 HENWOOD PLACE                        ,            ,10453,0,0,0,0,0,0,4,G7,0,2003-02-24 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,29  COMMERCIAL GARAGES                      ,2,2826,48, ,D1,112 HENWOOD PLACE                        ,            ,10453,35,0,35,5258,29434,2010,4,G7,0,2003-02-24 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,30  WAREHOUSES                              ,4,2850,7, ,E9,1768 JEROME AVENUE                       ,            ,10453,0,1,1,5000,4500,1920,4,E9,100000,2003-05-22 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,30  WAREHOUSES                              ,4,2888,43, ,E3,1665-81 WEBSTER AVENUE                   ,            ,10457,0,1,1,18400,17422,1931,4,E3,0,2003-04-01 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,31  COMMERCIAL VACANT LAND                  ,4,2784,1, ,K1,301 EAST 170 STREET                      ,            ,10456,0,1,1,4633,4122,2004,4,V1,149000,2003-03-17 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,31  COMMERCIAL VACANT LAND                  ,4,2889,14, ,V9,CLAY AVENUE                              ,            ,10457,0,0,0,2474,0,0,4,V9,25000,2003-03-10 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,31  COMMERCIAL VACANT LAND                  ,4,2891,39, ,N9,300 EAST 175 STREET                      ,            ,10457,0,1,1,4616,18291,2003,4,V1,0,2003-02-28 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,37  RELIGIOUS FACILITIES                    ,4,2807,77, ,M1,2009-11 CRESTON AVENUE                   ,            ,10453,0,1,1,3788,3700,1920,4,M1,340000,2003-11-20 00:00:00
2,MOUNT HOPE/MOUNT EDEN    ,38  ASYLUMS AND HOMES                       ,4,2891,39, ,N9,300 EAST 175 STREET                      ,            ,10457,0,1,1,4616,18291,2003,4,N9,0,2003-02-28 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3883,12, ,A1,1841 CROSS BRONX EXPWY                   ,            ,10460,1,0,1,6900,2193,1955,1,A1,36849,2003-05-07 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3883,21, ,A2,1385 LELAND AVENUE                       ,            ,10460,1,0,1,2500,800,1945,1,A2,200000,2003-12-16 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3895,57, ,A1,1481 ROSEDALE AVENUE                     ,            ,10460,1,0,1,3052,1350,1920,1,A1,220000,2003-01-21 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3895,62, ,A1,REAR ROSEDALE AVENUE                     ,            ,10460,1,0,1,5000,1563,1920,1,A1,0,2003-10-10 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3897,54, ,A1,1431 ST LAWRENCE AVENUE                  ,            ,10460,1,0,1,2376,1440,1901,1,A1,252500,2003-01-24 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3899,6, ,A5,1412 BEACH AVENUE                        ,            ,10460,1,0,1,1740,1995,1960,1,A5,262000,2003-08-29 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3899,7, ,A5,1414 BEACH AVENUE                        ,            ,10460,1,0,1,1743,1995,1960,1,A5,100,2003-05-15 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3913,1, ,A2,1705 MANSION STREET                      ,            ,10460,1,0,1,9219,1531,1945,1,A2,350000,2003-03-26 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3917,7, ,A1,1516 ROSEDALE AVENUE                     ,            ,10460,1,0,1,2375,1872,1901,1,A1,178809,2003-04-04 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3922,55, ,A1,1548 THIERIOT AVENUE                     ,            ,10460,1,0,1,4200,1368,1910,1,A1,0,2003-02-07 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3932,22, ,A1,2039 WESTCHESTER AVENUE                  ,            ,10462,1,0,1,4331,1828,1901,1,A1,360000,2003-05-12 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3932,151, ,A1,2016 MC GRAW AVENUE                      ,            ,10462,1,0,1,3634,1840,1925,1,S1,0,2003-10-30 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,  ,3934,70, ,  ,1325 PURDY STREET                        ,            ,10462,0,0,0,0,0,0,1,A1,255000,2003-10-28 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,  ,3934,72, ,  ,1321 PURDY STREET                        ,            ,10462,0,0,0,0,0,0,1,A1,240000,2003-07-24 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,3948,17, ,B3,1528 PURDY STREET                        ,            ,10462,2,0,2,2450,3244,1960,1,A2,36659,2003-11-04 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,4020,5, ,A1,560 MORRIS PARK AVENUE                   ,            ,10460,1,0,1,2375,1580,1905,1,A1,500,2003-08-04 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,4029,54, ,A5,1752 GARFIELD STREET                     ,            ,10460,1,0,1,1441,1260,1965,1,A5,267800,2003-05-15 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,4029,56, ,A5,1756 GARFIELD STREET                     ,            ,10460,1,0,1,1350,1260,1965,1,A5,100,2003-07-18 00:00:00
2,PARKCHESTER              ,01  ONE FAMILY HOMES                        ,1,4029,57, ,A5,1758 GARFIELD STREET                     ,            ,10460,1,0,1,1350,1260,1965,1,A5,10000,2003-09-12 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3884,17, ,B2,1376 LELAND AVENUE                       ,            ,10460,2,0,2,2500,3081,1920,1,B2,315560,2003-08-11 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3897,55, ,B2,1429 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2470,1700,1901,1,B2,278000,2003-05-23 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3898,40, ,B1,1796 GUION PLACE                         ,            ,10460,2,0,2,1900,2976,1910,1,B1,0,2003-12-18 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3898,51, ,B2,1413 BEACH AVENUE                        ,            ,10460,2,0,2,2409,1734,1899,1,B2,334000,2003-07-03 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3898,73, ,B2,1432 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2850,2968,1910,1,B2,0,2003-04-07 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3898,82, ,B2,1788 MERRILL STREET                      ,            ,10460,2,0,2,888,1472,1901,1,B2,235000,2003-02-10 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3898,83, ,B2,1790 MERRILL STREET                      ,            ,10460,2,0,2,2500,3135,1901,1,B2,270000,2003-07-16 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3898,102, ,B2,1791 GUION PLACE                         ,            ,10460,2,0,2,2000,2724,1901,1,B2,207145,2003-05-09 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3899,64, ,B2,1407 TAYLOR AVENUE                       ,            ,10460,2,0,2,4250,1500,1915,1,B2,270000,2003-07-03 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3899,64, ,B2,1407 TAYLOR AVENUE                       ,            ,10460,2,0,2,4250,1500,1915,1,B2,140000,2003-03-05 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3899,67, ,B2,1403 TAYLOR AVENUE                       ,            ,10460,2,0,2,1520,1560,1915,1,B2,0,2003-08-18 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3900,66, ,B1,1409 THIERIOT AVENUE                     ,            ,10460,2,0,2,3800,2659,1920,1,B1,0,2003-10-27 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3913,15, ,B1,1610 BRONX RIVER AVENUE                  ,            ,10460,2,0,2,5250,2185,1940,1,B1,290000,2003-03-11 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3913,57, ,B1,1723 MANSION STREET                      ,            ,10460,2,0,2,2675,2400,1940,1,B1,265000,2003-04-25 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3913,59, ,B1,1719 MANSION STREET                      ,            ,10460,2,0,2,2900,2400,1940,1,B1,255000,2003-06-05 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3914,10, ,B2,1480 ROSEDALE AVENUE                     ,            ,10460,2,0,2,2375,1900,1901,1,B2,25000,2003-02-11 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3914,11, ,B2,1482 ROSEDALE AVENUE                     ,            ,10460,2,0,2,2375,2700,1901,1,B2,335000,2003-06-19 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3915,35, ,B2,1477 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2375,2928,1899,1,B2,285000,2003-03-12 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3916,4, ,B2,1468 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2375,2244,1920,1,B2,225000,2003-01-28 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3916,7, ,B2,1476 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2375,3404,1925,1,B2,0,2003-05-15 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3916,8, ,B2,1478 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2375,2328,1925,1,B2,200000,2003-09-26 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3916,9, ,B2,1480 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2375,1374,1925,1,B2,259700,2003-03-14 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3917,37, ,B2,1531 COMMONWEALTH AVENUE                 ,            ,10460,2,0,2,2375,2050,1920,1,B2,0,2003-01-16 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3919,23, ,B3,1550 ST LAWRENCE AVENUE                  ,            ,10460,2,0,2,2375,2286,1920,1,B3,0,2003-03-29 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3919,65, ,B2,1799 MANSION STREET                      ,            ,10460,2,0,2,1250,2024,1901,1,B2,350000,2003-09-15 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3919,65, ,B2,1799 MANSION STREET                      ,            ,10460,2,0,2,1250,2024,1901,1,B2,195000,2003-09-15 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3919,67, ,B2,1795 MANSION STREET                      ,            ,10460,2,0,2,1238,2024,1901,1,B2,256500,2003-02-28 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3919,68, ,B2,1793 MANSION STREET                      ,            ,10460,2,0,2,1225,2208,1901,1,B2,240786,2003-11-20 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3922,11, ,B1,1553 LELAND AVENUE                       ,            ,10460,2,0,2,1663,2640,1930,1,B1,312700,2003-10-23 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3922,22, ,B1,1527 LELAND AVENUE                       ,            ,10460,2,0,2,3742,2624,1915,1,B1,0,2003-03-01 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3923,61, ,B2,1546 LELAND AVENUE                       ,            ,10460,2,0,2,2215,1695,1910,1,B2,0,2003-08-05 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3923,62, ,B2,1548 LELAND AVENUE                       ,            ,10460,2,0,2,3025,1430,1910,1,B2,317000,2003-10-31 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3930,22, ,B2,1930 BENEDICT AVENUE                     ,            ,10462,2,0,2,2501,2358,1901,1,B2,0,2003-03-06 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3930,48, ,B1,1311 PUGSLEY AVENUE                      ,            ,10462,2,0,2,2375,3744,1901,1,B1,0,2003-05-09 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3931,45, ,B2,1341 PUGSLEY AVENUE                      ,            ,10462,2,0,2,2402,2948,1901,1,B2,330000,2003-07-22 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3932,112, ,B1,2047 BENEDICT AVENUE                     ,            ,10462,2,0,2,3675,2298,1920,1,B1,366000,2003-05-19 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3933,63, ,B2,1444 OLMSTEAD AVENUE                     ,            ,10462,2,0,2,2250,2394,1910,1,B2,0,2003-10-25 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3933,82, ,B2,1353 ODELL STREET                        ,            ,10462,2,0,2,2575,2196,1910,1,B2,0,2003-05-22 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3933,83, ,B2,1351 ODELL STREET                        ,            ,10462,2,0,2,2575,3270,1910,1,B2,0,2003-03-24 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3934,26, ,B9,1334 ODELL STREET                        ,            ,10462,2,0,2,2575,3016,1965,1,B9,430000,2003-09-12 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3935,22, ,B1,1328 PURDY STREET                        ,            ,10462,2,0,2,2500,2040,1920,1,B1,0,2003-07-03 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3935,35, ,B2,1354 PURDY STREET                        ,            ,10462,2,0,2,3267,2604,1920,1,B2,0,2003-04-10 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3937,69, ,B1,1462 WHITE PLAINS ROAD                   ,            ,10462,2,0,2,2250,2680,1930,1,B1,0,2003-12-26 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3937,70, ,B1,1466 WHITE PLAINS ROAD                   ,            ,10462,2,0,2,2250,2680,1930,1,B1,0,2003-04-25 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3937,104, ,B1,1504 WHITE PLAINS ROAD                   ,            ,10462,2,0,2,2565,2604,1930,1,B1,375000,2003-10-10 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3937,105, ,B1,1508 WHITE PLAINS ROAD                   ,            ,10462,2,0,2,2565,2604,1930,1,B1,0,2003-09-10 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3937,120, ,B3,1546 WHITE PLAINS ROAD                   ,            ,10462,2,0,2,2250,1590,1910,1,B3,309000,2003-11-14 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3937,120, ,B3,1546 WHITE PLAINS ROAD                   ,            ,10462,2,0,2,2250,1590,1910,1,B3,215500,2003-05-16 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3948,10, ,B2,1518 PURDY STREET                        ,            ,10462,2,0,2,2450,2100,1915,1,B2,339200,2003-08-19 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,3948,28, ,B1,1543 CASTLE HILL AVENUE                  ,            ,10462,2,0,2,2307,2620,1964,1,B1,4650,2003-10-21 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4016,27, ,B2,1711 VAN BUREN STREET                    ,            ,10460,2,0,2,2342,2892,1920,1,B2,25000,2003-08-05 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4018,13, ,B2,1627 VAN BUREN STREET                    ,            ,10460,2,0,2,2500,1880,1925,1,B2,0,2003-12-16 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4018,14, ,B2,1625 VAN BUREN STREET                    ,            ,10460,2,0,2,2500,1880,1925,1,B2,291000,2003-10-21 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4018,14, ,B2,1625 VAN BUREN STREET                    ,            ,10460,2,0,2,2500,1880,1925,1,B2,25000,2003-05-05 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4018,45, ,B2,1612 ADAMS STREET                        ,            ,10460,2,0,2,2375,1512,1925,1,B2,285000,2003-10-29 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4018,45, ,B2,1612 ADAMS STREET                        ,            ,10460,2,0,2,2375,1512,1925,1,B2,150000,2003-03-14 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4019,16, ,B2,1739 MELVILLE STREET                     ,            ,10460,2,0,2,2500,3392,1910,1,B2,370000,2003-12-23 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4019,34, ,B2,531 VAN NEST AVENUE                      ,            ,10460,2,0,2,2494,1762,1910,1,B2,40000,2003-09-15 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4019,51, ,B1,1742 VAN BUREN STREET                    ,            ,10460,2,0,2,2000,2056,1899,1,B1,0,2003-07-10 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4020,52, ,B2,1748 MELVILLE STREET                     ,            ,10460,2,0,2,2500,1200,1905,1,B2,17500,2003-09-29 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4021,15, ,B2,1739 GARFIELD STREET                     ,            ,10460,2,0,2,2500,3270,1901,1,B2,0,2003-09-22 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4021,16, ,B2,1737 GARFIELD STREET                     ,            ,10460,2,0,2,2500,2180,1901,1,B2,364500,2003-11-13 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4021,31, ,B2,587 VAN NEST AVENUE                      ,            ,10460,2,0,2,2375,2184,1901,1,B2,270000,2003-08-22 00:00:00
2,PARKCHESTER              ,02  TWO FAMILY HOMES                        ,1,4022,1, ,S2,524 VAN NEST AVENUE                      ,            ,10460,2,1,3,1627,3500,1920,1,S2,330000,2003-11-06 00:00:00
